トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
74,ショートエントリー,MACrossSE,2013-11-21,1310,100,0,0,-85600.00,0,4000.00,3.05,500.00,0.38
74,ショートを決済,MACrossLE,2013-12-03,1300,100,0,0,-85600.00,0,4000.00,3.05,500.00,0.38
75,ロングエントリー,MACrossLE,2013-12-03,1300,100,-3000.00,-2.31,-88600.00,-0.1,0,0,3000.00,2.31
75,ロングを決済,MACrossSE,2013-12-05,1280,100,-3000.00,-2.31,-88600.00,-0.1,0,0,3000.00,2.31
76,ショートエントリー,MACrossSE,2013-12-05,1280,100,-2000.00,-1.56,-90600.00,-0.07,0,0,2250.00,1.76
76,ショートを決済,MACrossLE,2013-12-06,1290,100,-2000.00,-1.56,-90600.00,-0.07,0,0,2250.00,1.76
77,ロングエントリー,MACrossLE,2013-12-06,1290,100,6800.00,5.27,-83800.00,0.23,9250.00,7.17,1750.00,1.36
77,ロングを決済,MACrossSE,2013-12-26,1368,100,6800.00,5.27,-83800.00,0.23,9250.00,7.17,1750.00,1.36
78,ショートエントリー,MACrossSE,2013-12-26,1368,100,-2500.00,-1.83,-86300.00,-0.09,300.00,0.22,2000.00,1.46
78,ショートを決済,MACrossLE,2013-12-27,1383,100,-2500.00,-1.83,-86300.00,-0.09,300.00,0.22,2000.00,1.46
79,ロングエントリー,MACrossLE,2013-12-27,1383,100,1200.00,0.87,-85100.00,0.04,4200.00,3.04,1800.00,1.3
79,ロングを決済,MACrossSE,2014-01-15,1405,100,1200.00,0.87,-85100.00,0.04,4200.00,3.04,1800.00,1.3
80,ショートエントリー,MACrossSE,2014-01-15,1405,100,-1600.00,-1.14,-86700.00,-0.05,1150.00,0.82,1225.00,0.87
80,ショートを決済,MACrossLE,2014-01-16,1411,100,-1600.00,-1.14,-86700.00,-0.05,1150.00,0.82,1225.00,0.87
81,ロングエントリー,MACrossLE,2014-01-16,1411,100,-5100.00,-3.61,-91800.00,-0.18,6100.00,4.32,4600.00,3.26
81,ロングを決済,MACrossSE,2014-01-27,1370,100,-5100.00,-3.61,-91800.00,-0.18,6100.00,4.32,4600.00,3.26
82,ショートエントリー,MACrossSE,2014-01-27,1370,100,-4600.00,-3.36,-96400.00,-0.16,8300.00,6.06,4100.00,2.99
82,ショートを決済,MACrossLE,2014-02-10,1406,100,-4600.00,-3.36,-96400.00,-0.16,8300.00,6.06,4100.00,2.99
83,ロングエントリー,MACrossLE,2014-02-10,1406,100,-500.00,-0.36,-96900.00,-0.02,5275.00,3.75,5825.00,4.14
83,ロングを決済,MACrossSE,2014-03-03,1411,100,-500.00,-0.36,-96900.00,-0.02,5275.00,3.75,5825.00,4.14
